micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G12B-F-MARGINAL-01-V1,G12B-F-MARGINAL-01,F-12乙-4,函數與微積分,導函數應用,邊際意涵,多表徵轉換,以導數理解邊際成本/收益等；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MARGINAL-01-R1,G12B-F-MARGINAL-01,F-12乙-4,函數與微積分,導函數應用,邊際意涵,逆向驗證,以導數理解邊際成本/收益等；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MARGINAL-01-A1,G12B-F-MARGINAL-01,F-12乙-4,函數與微積分,導函數應用,邊際意涵,情境建模,以導數理解邊際成本/收益等；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MARGINAL-01-T1,G12B-F-MARGINAL-01,F-12乙-4,函數與微積分,導函數應用,邊際意涵,條件變形,以導數理解邊際成本/收益等；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-MARGINAL-01-X1,G12B-F-MARGINAL-01,F-12乙-4,函數與微積分,導函數應用,邊際意涵,跨主題整合,以導數理解邊際成本/收益等；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ANTIDER-01-C1,G12B-F-ANTIDER-01,F-12乙-5,積分,反導函數,一次二次函數反導,概念與條件辨識,求一次二次函數反導；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ANTIDER-01-P1,G12B-F-ANTIDER-01,F-12乙-5,積分,反導函數,一次二次函數反導,標準程序,求一次二次函數反導；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ANTIDER-01-V1,G12B-F-ANTIDER-01,F-12乙-5,積分,反導函數,一次二次函數反導,多表徵轉換,求一次二次函數反導；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ANTIDER-01-R1,G12B-F-ANTIDER-01,F-12乙-5,積分,反導函數,一次二次函數反導,逆向驗證,求一次二次函數反導；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ANTIDER-01-A1,G12B-F-ANTIDER-01,F-12乙-5,積分,反導函數,一次二次函數反導,情境建模,求一次二次函數反導；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-ANTIDER-01-T1,G12B-F-ANTIDER-01,F-12乙-5,積分,反導函數,一次二次函數反導,條件變形,求一次二次函數反導；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DEFINT-01-C1,G12B-F-DEFINT-01,F-12乙-5,積分,定積分,定積分面積意義,概念與條件辨識,由曲線下總量理解定積分；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DEFINT-01-P1,G12B-F-DEFINT-01,F-12乙-5,積分,定積分,定積分面積意義,標準程序,由曲線下總量理解定積分；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DEFINT-01-V1,G12B-F-DEFINT-01,F-12乙-5,積分,定積分,定積分面積意義,多表徵轉換,由曲線下總量理解定積分；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DEFINT-01-R1,G12B-F-DEFINT-01,F-12乙-5,積分,定積分,定積分面積意義,逆向驗證,由曲線下總量理解定積分；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DEFINT-01-A1,G12B-F-DEFINT-01,F-12乙-5,積分,定積分,定積分面積意義,情境建模,由曲線下總量理解定積分；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DEFINT-01-T1,G12B-F-DEFINT-01,F-12乙-5,積分,定積分,定積分面積意義,條件變形,由曲線下總量理解定積分；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-DEFINT-01-X1,G12B-F-DEFINT-01,F-12乙-5,積分,定積分,定積分面積意義,跨主題整合,由曲線下總量理解定積分；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-FTC-01-C1,G12B-F-FTC-01,F-12乙-5,積分,微積分基本定理,基本定理,概念與條件辨識,連結反導函數與定積分；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-FTC-01-P1,G12B-F-FTC-01,F-12乙-5,積分,微積分基本定理,基本定理,標準程序,連結反導函數與定積分；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-FTC-01-V1,G12B-F-FTC-01,F-12乙-5,積分,微積分基本定理,基本定理,多表徵轉換,連結反導函數與定積分；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-FTC-01-R1,G12B-F-FTC-01,F-12乙-5,積分,微積分基本定理,基本定理,逆向驗證,連結反導函數與定積分；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-FTC-01-A1,G12B-F-FTC-01,F-12乙-5,積分,微積分基本定理,基本定理,情境建模,連結反導函數與定積分；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-FTC-01-T1,G12B-F-FTC-01,F-12乙-5,積分,微積分基本定理,基本定理,條件變形,連結反導函數與定積分；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-FTC-01-X1,G12B-F-FTC-01,F-12乙-5,積分,微積分基本定理,基本定理,跨主題整合,連結反導函數與定積分；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AREA-01-C1,G12B-F-AREA-01,F-12乙-5,積分,應用,面積與總變化,概念與條件辨識,一次二次函數為主；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AREA-01-P1,G12B-F-AREA-01,F-12乙-5,積分,應用,面積與總變化,標準程序,一次二次函數為主；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AREA-01-V1,G12B-F-AREA-01,F-12乙-5,積分,應用,面積與總變化,多表徵轉換,一次二次函數為主；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AREA-01-R1,G12B-F-AREA-01,F-12乙-5,積分,應用,面積與總變化,逆向驗證,一次二次函數為主；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AREA-01-A1,G12B-F-AREA-01,F-12乙-5,積分,應用,面積與總變化,情境建模,一次二次函數為主；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AREA-01-T1,G12B-F-AREA-01,F-12乙-5,積分,應用,面積與總變化,條件變形,一次二次函數為主；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AREA-01-X1,G12B-F-AREA-01,F-12乙-5,積分,應用,面積與總變化,跨主題整合,一次二次函數為主；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AVG-01-C1,G12B-F-AVG-01,F-12乙-6,積分應用,平均,連續函數平均值,概念與條件辨識,以定積分除區間長度求平均；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AVG-01-P1,G12B-F-AVG-01,F-12乙-6,積分應用,平均,連續函數平均值,標準程序,以定積分除區間長度求平均；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AVG-01-V1,G12B-F-AVG-01,F-12乙-6,積分應用,平均,連續函數平均值,多表徵轉換,以定積分除區間長度求平均；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AVG-01-R1,G12B-F-AVG-01,F-12乙-6,積分應用,平均,連續函數平均值,逆向驗證,以定積分除區間長度求平均；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AVG-01-A1,G12B-F-AVG-01,F-12乙-6,積分應用,平均,連續函數平均值,情境建模,以定積分除區間長度求平均；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AVG-01-T1,G12B-F-AVG-01,F-12乙-6,積分應用,平均,連續函數平均值,條件變形,以定積分除區間長度求平均；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-AVG-01-X1,G12B-F-AVG-01,F-12乙-6,積分應用,平均,連續函數平均值,跨主題整合,以定積分除區間長度求平均；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TOTAL-01-C1,G12B-F-TOTAL-01,F-12乙-6,積分應用,總量,總量與剩餘,概念與條件辨識,由變化率累積得到總量、消耗量或剩餘；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TOTAL-01-P1,G12B-F-TOTAL-01,F-12乙-6,積分應用,總量,總量與剩餘,標準程序,由變化率累積得到總量、消耗量或剩餘；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TOTAL-01-V1,G12B-F-TOTAL-01,F-12乙-6,積分應用,總量,總量與剩餘,多表徵轉換,由變化率累積得到總量、消耗量或剩餘；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TOTAL-01-R1,G12B-F-TOTAL-01,F-12乙-6,積分應用,總量,總量與剩餘,逆向驗證,由變化率累積得到總量、消耗量或剩餘；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TOTAL-01-A1,G12B-F-TOTAL-01,F-12乙-6,積分應用,總量,總量與剩餘,情境建模,由變化率累積得到總量、消耗量或剩餘；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TOTAL-01-T1,G12B-F-TOTAL-01,F-12乙-6,積分應用,總量,總量與剩餘,條件變形,由變化率累積得到總量、消耗量或剩餘；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-F-TOTAL-01-X1,G12B-F-TOTAL-01,F-12乙-6,積分應用,總量,總量與剩餘,跨主題整合,由變化率累積得到總量、消耗量或剩餘；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-RV-01-C1,G12B-D-RV-01,D-12乙-1,隨機變數與分布,離散隨機變數,隨機變數與分配表,概念與條件辨識,由情境定義X並列分配；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-RV-01-P1,G12B-D-RV-01,D-12乙-1,隨機變數與分布,離散隨機變數,隨機變數與分配表,標準程序,由情境定義X並列分配；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-RV-01-V1,G12B-D-RV-01,D-12乙-1,隨機變數與分布,離散隨機變數,隨機變數與分配表,多表徵轉換,由情境定義X並列分配；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-RV-01-R1,G12B-D-RV-01,D-12乙-1,隨機變數與分布,離散隨機變數,隨機變數與分配表,逆向驗證,由情境定義X並列分配；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-RV-01-A1,G12B-D-RV-01,D-12乙-1,隨機變數與分布,離散隨機變數,隨機變數與分配表,情境建模,由情境定義X並列分配；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-RV-01-T1,G12B-D-RV-01,D-12乙-1,隨機變數與分布,離散隨機變數,隨機變數與分配表,條件變形,由情境定義X並列分配；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-EXPECT-01-C1,G12B-D-EXPECT-01,D-12乙-1,隨機變數與分布,離散隨機變數,期望值,概念與條件辨識,計算並解讀長期平均；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-EXPECT-01-P1,G12B-D-EXPECT-01,D-12乙-1,隨機變數與分布,離散隨機變數,期望值,標準程序,計算並解讀長期平均；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-EXPECT-01-V1,G12B-D-EXPECT-01,D-12乙-1,隨機變數與分布,離散隨機變數,期望值,多表徵轉換,計算並解讀長期平均；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-EXPECT-01-R1,G12B-D-EXPECT-01,D-12乙-1,隨機變數與分布,離散隨機變數,期望值,逆向驗證,計算並解讀長期平均；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-EXPECT-01-A1,G12B-D-EXPECT-01,D-12乙-1,隨機變數與分布,離散隨機變數,期望值,情境建模,計算並解讀長期平均；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-EXPECT-01-T1,G12B-D-EXPECT-01,D-12乙-1,隨機變數與分布,離散隨機變數,期望值,條件變形,計算並解讀長期平均；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-VAR-01-C1,G12B-D-VAR-01,D-12乙-1,隨機變數與分布,離散隨機變數,變異數與標準差,概念與條件辨識,衡量隨機變數分散程度；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-VAR-01-P1,G12B-D-VAR-01,D-12乙-1,隨機變數與分布,離散隨機變數,變異數與標準差,標準程序,衡量隨機變數分散程度；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-VAR-01-V1,G12B-D-VAR-01,D-12乙-1,隨機變數與分布,離散隨機變數,變異數與標準差,多表徵轉換,衡量隨機變數分散程度；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-VAR-01-R1,G12B-D-VAR-01,D-12乙-1,隨機變數與分布,離散隨機變數,變異數與標準差,逆向驗證,衡量隨機變數分散程度；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-VAR-01-A1,G12B-D-VAR-01,D-12乙-1,隨機變數與分布,離散隨機變數,變異數與標準差,情境建模,衡量隨機變數分散程度；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-VAR-01-T1,G12B-D-VAR-01,D-12乙-1,隨機變數與分布,離散隨機變數,變異數與標準差,條件變形,衡量隨機變數分散程度；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-VAR-01-X1,G12B-D-VAR-01,D-12乙-1,隨機變數與分布,離散隨機變數,變異數與標準差,跨主題整合,衡量隨機變數分散程度；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BERNOULLI-01-C1,G12B-D-BERNOULLI-01,D-12乙-1,隨機變數與分布,伯努力試驗,重複獨立試驗,概念與條件辨識,辨認二元結果與獨立重複；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BERNOULLI-01-P1,G12B-D-BERNOULLI-01,D-12乙-1,隨機變數與分布,伯努力試驗,重複獨立試驗,標準程序,辨認二元結果與獨立重複；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BERNOULLI-01-V1,G12B-D-BERNOULLI-01,D-12乙-1,隨機變數與分布,伯努力試驗,重複獨立試驗,多表徵轉換,辨認二元結果與獨立重複；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BERNOULLI-01-R1,G12B-D-BERNOULLI-01,D-12乙-1,隨機變數與分布,伯努力試驗,重複獨立試驗,逆向驗證,辨認二元結果與獨立重複；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BERNOULLI-01-A1,G12B-D-BERNOULLI-01,D-12乙-1,隨機變數與分布,伯努力試驗,重複獨立試驗,情境建模,辨認二元結果與獨立重複；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BERNOULLI-01-T1,G12B-D-BERNOULLI-01,D-12乙-1,隨機變數與分布,伯努力試驗,重複獨立試驗,條件變形,辨認二元結果與獨立重複；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BERNOULLI-01-X1,G12B-D-BERNOULLI-01,D-12乙-1,隨機變數與分布,伯努力試驗,重複獨立試驗,跨主題整合,辨認二元結果與獨立重複；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-01-C1,G12B-D-BINOM-01,D-12乙-2,隨機變數與分布,二項分布,二項分布,概念與條件辨識,計算機率、期望與變異數；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-01-P1,G12B-D-BINOM-01,D-12乙-2,隨機變數與分布,二項分布,二項分布,標準程序,計算機率、期望與變異數；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-01-V1,G12B-D-BINOM-01,D-12乙-2,隨機變數與分布,二項分布,二項分布,多表徵轉換,計算機率、期望與變異數；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-01-R1,G12B-D-BINOM-01,D-12乙-2,隨機變數與分布,二項分布,二項分布,逆向驗證,計算機率、期望與變異數；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-01-A1,G12B-D-BINOM-01,D-12乙-2,隨機變數與分布,二項分布,二項分布,情境建模,計算機率、期望與變異數；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-01-T1,G12B-D-BINOM-01,D-12乙-2,隨機變數與分布,二項分布,二項分布,條件變形,計算機率、期望與變異數；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-01-X1,G12B-D-BINOM-01,D-12乙-2,隨機變數與分布,二項分布,二項分布,跨主題整合,計算機率、期望與變異數；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-APP-01-C1,G12B-D-BINOM-APP-01,D-12乙-2,隨機變數與分布,二項分布,應用與合理性,概念與條件辨識,以二項模型解讀抽樣/品質/成功次數；第二層：辨認定義、極限/導數/積分/機率模型的成立條件,概念判斷,忽略定義域、收斂或模型條件,1,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-APP-01-P1,G12B-D-BINOM-APP-01,D-12乙-2,隨機變數與分布,二項分布,應用與合理性,標準程序,以二項模型解讀抽樣/品質/成功次數；第二層：依標準算法完成極限、微分、積分、複數或分布計算,標準程序題,運算或公式套用錯誤,2,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-APP-01-V1,G12B-D-BINOM-APP-01,D-12乙-2,隨機變數與分布,二項分布,應用與合理性,多表徵轉換,以二項模型解讀抽樣/品質/成功次數；第二層：在圖形、數式、表格、機率分配與幾何圖間轉換,圖↔式↔表,表徵轉換失去條件/幾何意義,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-APP-01-R1,G12B-D-BINOM-APP-01,D-12乙-2,隨機變數與分布,二項分布,應用與合理性,逆向驗證,以二項模型解讀抽樣/品質/成功次數；第二層：由結果反求參數/條件並檢查合理性,反推/驗算,只會正向計算,3,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-APP-01-A1,G12B-D-BINOM-APP-01,D-12乙-2,隨機變數與分布,二項分布,應用與合理性,情境建模,以二項模型解讀抽樣/品質/成功次數；第二層：從科學、工程、金融、商管或機率情境建模,應用建模,模型選擇與答案解釋錯誤,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-APP-01-T1,G12B-D-BINOM-APP-01,D-12乙-2,隨機變數與分布,二項分布,應用與合理性,條件變形,以二項模型解讀抽樣/品質/成功次數；第二層：加入參數、多區間、複合函數、多階段隨機條件,進階變形,局部正確但整體條件失控,4,普高G12數學乙,MathAI普高12年級選修語義分類
G12B-D-BINOM-APP-01-X1,G12B-D-BINOM-APP-01,D-12乙-2,隨機變數與分布,二項分布,應用與合理性,跨主題整合,以二項模型解讀抽樣/品質/成功次數；第二層：整合極限、微積分、複數、幾何與機率,跨章整合,無法辨識跨主題知識鏈,5,普高G12數學乙,MathAI普高12年級選修語義分類
